"id","best_price_ethdai","lastbid_osm_price_ethusd","osm_price_ethusd","lot","lastbid_timestamp","lastbid_datetime","lastbid_blockNumber","bidCount","lastbid_txHash","lastbid_txCost_USD","gasPrice_GWei","timestamp","datetime","blockNumber","lastbid_blocks_before","txCost","state","san_price_ethusd","san_price_daiusd","osm_profit","osm_profit_ratio","san_profit","san_profit_ratio","sanosm_price_diff"
12,149.31015645000002,175.3214,175.3214,0.15137334507283287,1574217172,"2019-11-20T02:32:52.000Z",8965905,2,"0xc2cf1b896a5841f701b1cd9edb70259a2a0bfd3dcb87cc34274f73abc9ff0170",0.26208007139700007,10,1574217905,"2019-11-20T02:45:05.000Z",8965950,-45,0.08991357998999999,"CLOSED",177.948360828875,1.0101610902,26.01124354999999,0.14836319781840657,28.638204378874974,0.16093547726699803,2.626960828874985
13,147.35101684999998,174.325,174.325,0.1696363849329783,1574282482,"2019-11-20T20:41:22.000Z",8970426,2,"0xf991f88ee4f7b7bd2468740772c745629177a8b73b2191fe6f989a6603974d76",0.260590597875,10,1574283102,"2019-11-20T20:51:42.000Z",8970479,-53,0.08940257625,"CLOSED",175.81054599247,1.0101610902,26.97398315000001,0.15473387724078594,28.459529142470018,0.16187612058089476,1.4855459924700085
14,147.35101685,174.325,174.325,0.2076708212028114,1574282482,"2019-11-20T20:41:22.000Z",8970426,2,"0x5068a155b13f75a59ca201ebd9412de2884a46f54d55bfde071653a35725e681",0.260590597875,10,1574283102,"2019-11-20T20:51:42.000Z",8970479,-53,0.08940257625,"CLOSED",175.81054599247,1.0101610902,26.97398314999998,0.1547338772407858,28.45952914246999,0.1618761205808946,1.4855459924700085
15,142.3662323,171.16,170.61168032786884,1.1844654866860538,1574337712,"2019-11-21T12:01:52.000Z",8974289,2,"0x78caaa78500ccd5b920ef66a242f9135f9a4f7d7e263a5c27e212b6d399d00e7",0.6652343926800001,15.000000001,1574338473,"2019-11-21T12:14:33.000Z",8974344,-55,0.13124730039297114,"CLOSED",170.44048810893003,1.0101610902,28.245448027868832,0.16555401115321547,28.07425580893002,0.16471588482536798,0.1711922189388133
16,142.7717058,167.225,167.225,44.73014804853395,1574341818,"2019-11-21T13:10:18.000Z",8974572,2,"0xea1435fcaf7a84879e75aed7e0f5ec37da0b10ac471cc8586c87469782f25003",0.49995425475,15.000000001,1574342475,"2019-11-21T13:21:15.000Z",8974612,-40,0.12864201188357613,"CLOSED",170.691982320125,1.0101610902,24.453294199999988,0.14622989505157716,27.920276520124986,0.1635711070937227,3.4669823201249983
17,142.7717058,167.225,167.225,15.992284911003521,1574341818,"2019-11-21T13:10:18.000Z",8974572,2,"0x4b82567df4c4fef3b1ff1364777309adf33586a8dfc0a7afb82784743073fe16",0.49995425475,15.000000001,1574342475,"2019-11-21T13:21:15.000Z",8974612,-40,0.12864201188357613,"CLOSED",170.691982320125,1.0101610902,24.453294199999988,0.14622989505157716,27.920276520124986,0.1635711070937227,3.4669823201249983
18,142.86854540000002,167.225,167.225,44.69982892102527,1574342237,"2019-11-21T13:17:17.000Z",8974596,2,"0xd5ee274fb24cb659f39af4204b71a785f637333ef5e66c06100e7e8bcb5620d5",0.49995425475,15,1574342937,"2019-11-21T13:28:57.000Z",8974645,-49,0.12864201187500002,"CLOSED",170.68133466885502,1.0101610902,24.356454599999978,0.145650797428614,27.812789268855,0.16295155719760213,3.456334668855021
19,142.91044715,167.225,167.225,44.68672280391597,1574342317,"2019-11-21T13:18:37.000Z",8974602,2,"0xf939f5797f8f665a4b0bebf8b2db6f3f6a73a6d78bfee6a9d8d2b0af0e273e51",0.49995425475,15,1574343107,"2019-11-21T13:31:47.000Z",8974656,-54,0.12864201187500002,"CLOSED",170.630131732475,1.0101610902,24.314552849999984,0.14540022634175503,27.719684582474997,0.16245480385572061,3.405131732475013
20,142.91044714999998,167.225,167.225,28.545090421435138,1574342346,"2019-11-21T13:19:06.000Z",8974605,2,"0xf098821e902ef676d4a66ebf82005d69bfc7e918ba3b363114a36ba2bf5e4ec2",0.49995425475,15,1574343107,"2019-11-21T13:31:47.000Z",8974656,-51,0.12864201187500002,"CLOSED",170.630131732475,1.0101610902,24.314552850000013,0.1454002263417552,27.719684582475026,0.16245480385572078,3.405131732475013
21,136.78305690000002,165.04895161290324,164.13149193548387,0.2643691850839623,1574352738,"2019-11-21T16:12:18.000Z",8975317,2,"0x6e95945ab40dbe43d1dc377ec94ae89b1ef30f4acb5c82b584ddf80a8baf89c1",0.5921382013519356,20,1574353527,"2019-11-21T16:25:27.000Z",8975378,-61,0.1683496712782258,"CLOSED",162.60619889613997,1.0101610902,27.348435035483845,0.16662515348507193,25.823141996139952,0.15880785708934592,1.525293039343893
22,140.23206720207253,161.71,161.71,0.4030335673975611,1574356221,"2019-11-21T17:10:21.000Z",8975552,3,"0x9bfbea92a1d0ea3e5994912e6b642cff2c1df44b91c6d9e94671f4c767167adf",0.4028883367500001,25,1574357169,"2019-11-21T17:26:09.000Z",8975621,-69,0.20733243375000002,"CLOSED",161.425961944535,1.0101610902,21.47793279792748,0.13281759197283705,21.193894742462476,0.13129173577261735,0.28403805546500394
